hash_id,source_name,title,url,url_to_image,content,published_at_source
4da25b33021e10b3b5dae534c40f0b9b,heise online,US-Uni beendet Milliarden-Patentklage gegen Apple und Broadcom,https://www.heise.de/news/US-Uni-beendet-Milliarden-Patentklage-gegen-Apple-und-Broadcom-9334119.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/8/2/9/9/shutterstock_379210036-74db7818ea8243d2.jpg,"Das California Institute of Technology (CalTech) hat sich mit Apple und Broadcom außergerichtlich geeinigt. Die US-Uni hat ihre Klage gegen die beiden Unternehmen jetzt fallen gelassen, wie die Nachr… [+1738 chars]",2023-10-13T11:18:00Z
abe7d835debdd29632bc056390a6ed57,heise online,"Kurz informiert: Microsoft muss zahlen, Windkraft, Carsharing, Apple TV+",https://www.heise.de/news/Kurz-informiert-Microsoft-muss-zahlen-Windkraft-Carsharing-Apple-TV-9332703.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/7/5/4/4/Thumb_KurzInformiert2022_4Themen_Kopie_2-5fd168a210d9a24c.png,"Inhaltsverzeichnis
Die US-Steuerbehörde hat Microsoft darüber informiert, dass der Konzern 28,9 Milliarden US-Dollar plus Strafen und Zinsen an Steuern nachzahlen soll. Das hätten Buchprüfungen der … [+2831 chars]",2023-10-12T15:00:00Z
eee17e9109c579c0c3ddc8920eb6c989,heise online,"heise+ | macOS-Update: Tipps, Tricks und Fallen von Sonoma",https://www.heise.de/ratgeber/macOS-Update-Tipps-Tricks-und-Fallen-von-Sonoma-9329482.html?wt_mc=rss.red.ho.ho.atom.beitrag_plus.beitrag_plus,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/5/8/2/3/e7d08837f7ce6aa67cfb4d41bbc48a4df39fffc8578be6fb3cdd1b303e391014-1d5bc502c649d4a5.jpg,"Inhaltsverzeichnis
Mehr zu macOS
Dieser Beitrag soll Ihnen helfen, die Änderungen und Verbesserungen von Apples macOS-Update Sonoma mit wenig Aufwand einzuordnen, damit Sie selbst entscheiden könne… [+1411 chars]",2023-10-13T07:30:00Z
607ce65118ecbecb94f1dc4053572225,heise online,Zurück ins Kino: Apple setzt auf große Spielfilme als Streaming-Zugpferd,https://www.heise.de/news/Zurueck-ins-Kino-Apple-setzt-auf-grosse-Spielfilme-als-Streaming-Zugpferd-9332377.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/7/3/9/4/IMG_0457-4c1ecba6485c915e.PNG,"Apple testet eine neue Strategie für seinen Streaming-Dienst: Statt Martin Scorseses ""Killers of the Flower Moon"" exklusiv bei TV+ zu veröffentlichen, um so neue Abonnenten zu locken, läuft der Film … [+2213 chars]",2023-10-12T09:01:00Z
fa6ed1683b52b9d3b4557e1f9cda917f,heise online,heise+ | Apple-Spielothek: Windows-Games auf dem Mac zocken – ohne Game Porting Toolkit,https://www.heise.de/ratgeber/Apple-Spielothek-Windows-Games-auf-dem-Mac-zocken-ohne-Game-Porting-Toolkit-9332858.html?wt_mc=rss.red.ho.ho.atom.beitrag_plus.beitrag_plus,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/7/6/3/3/mi_0523_game_porting_toolkit_digital-15d94b94995ee82b.jpg,"Inhaltsverzeichnis
Mit dem Game Porting Toolkit will Apple wieder mehr Spieleentwickler auf den Mac locken. Für Spieler ist das grundsätzlich gut. Bis damit eine nennenswerte Anzahl an Windows-Titel… [+2138 chars]",2023-10-13T05:30:00Z
ffd374224158a58b21e08175b23dc07b,heise online,Code Week: Das rät ein junger iOS-App-Entwickler Einsteigern,https://www.heise.de/hintergrund/Code-Week-Das-raet-ein-junger-iOS-App-Entwickler-Einsteigern-9334583.html?wt_mc=rss.red.ho.ho.atom.beitrag.beitrag,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/8/5/5/6/IMG_3458-ea194e7d328f74b8.JPG,"Wenn es eine Sache gibt, die Nils Bernschneider in seiner Karriere als App-Entwickler rückblickend anders machen würde, dann früher mit dem Programmieren anzufangen. Erst als er 15 war, kam das erste… [+3546 chars]",2023-10-13T15:47:00Z
3321db1c3c6f268b6fad1adf3701d091,heise online,Bei Empfindlichkeit nachjustiert: Apple arbeitet in iOS 17.1 am Action-Button,https://www.heise.de/news/Bei-Empfindlichkeit-nachjustiert-Apple-arbeitet-in-iOS-17-1-am-Action-Button-9333024.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/7/7/2/6/Apple-iPhone-15-Pro-lineup-Action-button-230912-1074defc025a53bb.jpg,"Apple tüftelt in iOS 17.1 offenbar an der Empfindlichkeit des neuen Action-Buttons, der mit dem iPhone 15 Pro und dem iPhone 15 Pro Max eingeführt wurde. Beobachter haben in einer neuen Betaversion H… [+1529 chars]",2023-10-12T14:50:00Z
02428cf428f714a640b442ec8b322b25,heise online,"#heiseshow: KI-News, Amazons Satelliten-Internet & Meta Quest 3",https://www.heise.de/news/heiseshow-KI-News-Amazons-Satelliten-Internet-Meta-Quest-3-9331534.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/6/9/3/9/heiseshow2023-3119ca5435dd1dc9.png,"Moderatorin Anna Kalinowsky, heise-online-Chefredakteur Dr. Volker Zota (@DocZet) und Malte Kirchner (@maltekir) sprechen in dieser Ausgabe der #heiseshow unter anderem über folgende Themen:
<ul><li… [+1892 chars]",2023-10-12T04:15:00Z
ff5cb000e767db5383af8a142937ad36,heise online,"Donnerstag: Steuernachforderung für Microsoft, App-Löschung als Kinderschutz",https://www.heise.de/news/Donnerstag-Steuernachforderung-fuer-Microsoft-App-Loeschung-als-Kinderschutz-9332027.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/7/1/9/7/thursday-4b9f0e78bd445b55.webp,Die US-Steuerbehörde fordert nach Prüfungen eine enorme Nachzahlung von Microsoft. Der Konzern protestiert und will notfalls vor Gericht ziehen. Einer der Streitpunkte ist internationales Cost-Sharin… [+3936 chars],2023-10-12T04:30:00Z
6b5256176e16a90dbcf7138158726b0a,heise online,Sicherheitsvorfall bei Cloud-Gaming-Anbieter Shadow PC,https://www.heise.de/news/Sicherheitsvorfall-bei-Cloud-Gaming-Anbieter-Shadow-PC-9332656.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/7/5/1/7/shutterstock_1159844176-861bc034309a7f9c.jpg,"Shadow PC wurde jüngst Opfer eines Cyberangriffs, bei dem es zum Abfluss von schützenswerten Daten der Kunden kam. Das Unternehmen benachrichtigt Kunden in einer E-Mail über den Vorfall.
Demnach han… [+1890 chars]",2023-10-12T11:47:00Z
724cf05599d011cec3f1769ca8730e67,heise online,SpaceX: Direkte Anbindung von Smartphones an Satelliteninternet Starlink ab 2024,https://www.heise.de/news/SpaceX-Direkte-Anbindung-von-Smartphones-an-Satelliteninternet-Starlink-ab-2024-9333805.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/3/1/8/1/3/0/BG-image-scaled-3aebc5bafae0a274.jpg,Das US-Raumfahrtunternehmen SpaceX will ab dem kommenden Jahr handelsübliche Smartphones direkt über das Satelliteninternet Starlink online bringen. Das geht aus einer jetzt eingerichteten Website zu… [+3319 chars],2023-10-13T09:27:00Z
4bfaadd1c8c2bb1363452647a11c85b4,9to5Mac,Apple TV+ shows and movies: Everything to watch on Apple TV Plus,https://9to5mac.com/2023/10/13/apple-tv-plus-tv-shows-movies-guide/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2019/12/apple-tv-plus.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,Apple TV+ offers exclusive Apple original TV shows and movies in 4K HDR quality. You can watch across all of your screens and pick up where you left off on any device. Apple TV+ costs $6.99 per month… [+70749 chars],2023-10-13T10:34:40Z
